id,time,source,sub_source,writer,link,text,cb_level
 29517495181283258, 26/09/2016 10:26, forum, tapuz - אקטואליה, רוב הזמן נח, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181283258, המציאו לנתן זהבי פורמט שידור של צעקות וקללות-ובמשך שנים רבות הוא נהנה מבלעדיות   כשמידי פעם שמו במקומו מידי פעם שדרנים שמאלנים אחרים שגם צעקו וקיללו. ולאף שמאלן לא הפריע שום דבר.והיום הגלגל הסתובב והעם הבין שהשמאל האכיל אותו והכניסו לשידור גם שדרן ימני שצועק ומקלל. והינה השמאל התעורר ומתחיל להטיף לסתימת פיות.,1
 295202669556457435, 27/09/2016 03:36, forum, tapuzcommuna - ישראלים בארצות הברית, AlicePJ, http://www.tapuz.co.il/Communa/ViewmsgCommuna.asp?Communaid=11074&msgid=56457435, הבעיה שהציפיות מהסוכן של רוסיה כל-כך נמוכות  שאם לא יקלל או ישתין על הבמה יכתירו אותו כמנצח של הדיבייט. ואמנם לא בטוח שזה לא יקרה  אבל אם ישלוט בעצמו לתשעים דקות אז עצוב שאלו הציפיות של אנשים וזה המועמד שלהם ושל כולנו.,1
 19519150495782179791265038336, 01/10/2016 02:26, twitter, twitter, ירדן זוארץ, http://twitter.com/YardenZoarez/statuses/782179791265038336, @kerenorperes שמנה מטומטמת,3
 19519150495783250244129660928, 04/10/2016 01:19, twitter, twitter, יאנה קרבצוב, http://twitter.com/Yana__n/statuses/783250244129660928, מטומטמת מי שעשתה אותך,3
 119517853073438111712, 28/09/2016 02:07, Instagram, Instagram - koolanookahana, osher_blinder27, https://www.instagram.com/p/BK4-sdAhdg8, את ילדה מאד מטומטמת,3
3.95497E+14, 04/10/2016 09:38, TB, YNET - עמוד הבית, עופר, http://www.ynet.co.il/articles/0%2c7340%2cL-4862718%2c00.html, כמו בסידרה מטומטמת-,1
 19519150495784220554878414849, 07/10/2016 05:35, twitter, twitter, ?Yakir David?, http://twitter.com/davidyakir/statuses/784220554878414849, מטומטמת אחת הסדרות !,1
 395497792213956464, 06/10/2016 04:45, TB, YNET - יהדות,unkown, http://www.ynet.co.il/articles/0%2c7340%2cL-4863644%2c00.html, תגובה מטומטמת ברמות קשות-,3
 19519150495784699801959014401, 08/10/2016 01:19, twitter, twitter, AGAM TZEMAH?, http://twitter.com/agam2611/statuses/784699801959014401, יקנאית מטומטמת תפסיקי לצייץ,3
 19519150495784848379314577408, 08/10/2016 11:10, twitter, twitter, Linoy.o??, http://twitter.com/ohana_linoy/statuses/784848379314577408, מטומטמת זאת אחת הסדרות,1
 19519150495784844415600889857, 08/10/2016 10:54, twitter, twitter, naomi rosin, http://twitter.com/NaomiRosin/statuses/784844415600889857, תראו מטומטמת זה מוצלח,1
 3954993687989536461, 10/10/2016 03:00, TB, YNET - עמוד הבית, ., http://www.ynet.co.il/articles/0%2c7340%2cL-4864600%2c00.html, אוי כמה שאת מטומטמת-,3
 19519150495785063547210457088, 09/10/2016 01:25, twitter, twitter, ליאת טוויג, http://twitter.com/twig_liat/statuses/785063547210457088, מורה מטומטמת באלוהיםם,3
 19519150495782469275722326016, 02/10/2016 09:36, twitter, twitter, Yanka'le Bardugo, http://twitter.com/DrstrangeloveIL/statuses/782469275722326016, כל המטומטמים שונאים שקוראים להם מטומטמים סלינג'ר,3
 19519150495783042375543320577, 03/10/2016 11:33, twitter, twitter, Tomer, http://twitter.com/TomerMalihi/statuses/783042375543320577, @hagit_g  קיללו אותי בגללך :-D https://t.co/B7dx2V553u,1
 19519150495780495958106701824, 26/09/2016 10:55, twitter, twitter, Maariv NRG Sport, http://twitter.com/MaarivSport/statuses/780495958106701824, אוהדי הפועל תא קיללו את השחקנים  כוחות שיטור באימון https://t.co/V0XHLhGo52,1
 19519150495785095844966064128, 09/10/2016 03:33, twitter, twitter, Shay Oren, http://twitter.com/ShayOren/statuses/785095844966064128, @lugasishai @mhfcball @shafratuka גם אני. אבל אתה זוכר איך קיללו אותו ואת אלישע שהרכיב אותו?,1
 595158998357531637951040048266093304, 07/10/2016 12:15, facebook, FaceBook - Pango | פנגו, Jonathan Anton Goorin, http://www.facebook.com/permalink.php?story_fbid=1040048266093304&id=158998357531637, מה הייתם עושים אתם אם כל פרסומת שלישית הילד בן הארבע שלכם היה שומע כוסעמק כל הזמן?זה מה שקורה אצלי בבית  הילד שלי דו-לשוני  ובזמן שהוא רואה סרטים מצויירים ביוטיוב (רובם ברוסית אפרופו)  כל פרסומת שלישית (Pango | פנגו) מתחילה מקללות בלאט  בלאט... ואז צריך להסביר לילד בן ארבע למה אסור לחזור על זה. כל הכבוד Pango | פנגו - גרמתם לי לקפוץ בבהלה רק מלחשוב עליכם ועל הפרסומת שלכם. כי רק מתוים ראשונים שלה אני מתחיל לרוץ מכל מקום בבית כדי להשתיק את הסאונד או לכבות את הפרסומת.נ.ב. הקופירייטר של הפרסומת מטומטם  כמו כן מנהל שיווק שאישר אותה צריך לחשוב על לעבור לתחום אחר.,3
 5951589983575316379510154621376859111, 07/10/2016 12:12, facebook, FaceBook - Pango | פנגו, Jonathan Anton Goorin, http://www.facebook.com/permalink.php?story_fbid=10154621376859111&id=158998357531637, מה הייתם עושים אתם אם כל פרסומת שלישית הילד בן הארבע שלכם היה שומע כוסעמק כל הזמן?זה מה שקורה אצלי בבית  הילד שלי דו-לשוני  ובזמן שהוא רואה סרטים מצויירים ביוטיוב (רובם ברוסית אפרופו)  כל פרסומת שלישית (פנגו) מתחילה מקללות בלאט  בלאט... ואז צריך להסביר לילד בן ארבע למה אסור לחזור על זה. כל הכבוד פנגו - גרמתם לי לקפוץ בבהלה רק מלחשוב עליכם ועל הפרסומת שלכם. כי רק מתוים ראשונים שלה אני מתחיל לרוץ מכל מקום בבית כדי להשתיק את הסאונד או לכבות את הפרסומת.נ.ב. הקופירייטר של הפרסומת מטומטם  כמו כן מנהל שיווק שאישר אותה צריך לחשוב על לעבור לתחום אחר אולי.,3
 595177641642326425951110534715703775, 28/09/2016 08:58, facebook, FaceBook - דברים  שאני כותב, Mariel Vartanov, http://www.facebook.com/permalink.php?story_fbid=1110534715703775&id=177641642326425, די זהו תורידו את מסיכות הצביעות.. לא צריך לבוא ולהתנצל ולהמשיך לפגוע.. שום סליחה מזויפת לא תעזור.. וגם צום..לכל הפרחות שרמסו מלא אנשים בדרך.. שקיללו סתם ככה אנשים שלא עשו להם כלום..לכל האלו שבגדו באהוביהם..לבריונים בבתי הספר שהורסים לילדים את החיים..לאלו שפגעו באחרים סתם..לערסים..חשבתם שהתפטרתם מכל מה שעשיתם במשפט אחד? לא!!,3
 29512043095953212, 05/10/2016 11:25, forum, askpeople-חברים ואנשים, דוביי (:, http://www.askpeople.co.il/question/138957, מתדלק; עניתי ללקוח והוא קילל אותי  איים ודפק עליי יריקה בסוף  למה יש אנשים כאלה?-יש אנשים שההתנהגות שלהם מגעילה ולא צריך לקחת ללב. ואין קשר למוצא של הבחור. בכל עדה יש חרא.,3
 19519150495784001847648452608, 06/10/2016 03:06, twitter, twitter, orel dagoga??, http://twitter.com/orelldagoga/statuses/784001847648452608, אם מישהו בוגד בך פעם אחת הוא יבגוד בך גם עוד אלף פעם,1
 795z13uub0homayebyet22yddrhnmyxvtjx004, 26/09/2016 04:50, Youtube, youtube, REL, https://www.youtube.com/watch?v=yzNbA-ut-q8, אתה כל כך מטומטם,3
 795z13shll5nse3zzbjl04cgfk44sngxr3qozc0k, 26/09/2016 02:07, Youtube, youtube, הדר קריאף, https://www.youtube.com/watch?v=SOc5ULYfITY, הסוף הכי מטומטם ששמעתי,1
 39549619481895930755, 26/09/2016 05:47, TB, WWW.BHOL.CO.IL/ - BHOL - SITE,unkown, http://www.bhol.co.il//109140/בכיפה-ירוקה-ליפא-שמעלצר-פותח-סליחות.html, צודק מטומטם אמיתי-,3
 395496229616955462, 27/09/2016 07:41, TB, YNET - מחשבים,unkown, http://www.ynet.co.il/articles/0%2c7340%2cL-4859926%2c00.html, אוי כמה שאתה מטומטם-,3
 19519150495780710770774515714, 27/09/2016 01:08, twitter, twitter, ? ? ? ?, http://twitter.com/aviellevi12121/statuses/780710770774515714, חחחח איזה יום מטומטם,1
 3954962759719535, 27/09/2016 12:04, TB, YNET - עמוד הבית, הייתי מכונאי טנקים, http://www.ynet.co.il/articles/0%2c7340%2cL-4860115%2c00.html, מפקד מטומטם שזילזל בבטיחות-,3
 119517842704202190803, 28/09/2016 04:54, Instagram, Instagram - koolanookahana, odaya_bosi, https://www.instagram.com/p/BK3OCJah4Bq, חחחחחחח איזה עם מטומטם,3
 795z13rtzao5xiphfear04chvnxuujwypqjpcc, 27/09/2016 12:35, Youtube, youtube, ALFHAGAMER, https://www.youtube.com/watch?v=oRLDY9pCihE, אתה מטומטם יותר מרטטה,3
 3954965172869572461, 28/09/2016 07:40, TB, YNET - עמוד הבית, יוסי, http://www.ynet.co.il/articles/0%2c7340%2cL-4227842%2c00.html, גקי אתה וואחד מטומטם-,3
 119517842729444144574, 28/09/2016 06:24, Instagram, Instagram - gal_gadot, orsimo_1234, https://www.instagram.com/p/BK5-USygQsU, @aaalbbaszade מטומטם,3
 3954970493159580462, 05/10/2016 10:55, TB, Ynet - תרבות,unkown, http://www.ynet.co.il/articles/0%2c7340%2cL-4862913%2c00.html, דני יא מטומטם-,3
 19519150495784367034247286784, 07/10/2016 03:17, twitter, twitter, Lital Gross, http://twitter.com/litalgrosslol/statuses/784367034247286784, מטומטם אתה מטומטםםםם,3
 19519150495784422687309529088, 07/10/2016 06:58, twitter, twitter, מירמורי, http://twitter.com/Mir__M00R/statuses/784422687309529088, הכל נראהלי מטומטם פתאום,1
 19519150495784422592925007872, 07/10/2016 06:58, twitter, twitter, Kobi Hogi, http://twitter.com/HogiKobi/statuses/784422592925007872, @NetanelNaftali1 יאנורקס מטומטם,3
 19519150495784130312083210240, 06/10/2016 11:36, twitter, twitter, Yagon Tugati, http://twitter.com/YTugati/statuses/784130312083210240, טיבי אתה מטומטם,3
 19519150495784835626625630208, 08/10/2016 10:19, twitter, twitter, orel dagoga??, http://twitter.com/orelldagoga/statuses/784835626625630208, איזה נהג מטומטם,3
 19519150495785263287114006532, 10/10/2016 02:38, twitter, twitter, ??H??M??, http://twitter.com/shlomisaadia/statuses/785263287114006532, ילד מטומטם מידי,3
 595817561014958734951139425809438918, 09/10/2016 11:22, facebook, FaceBook - ממים של נשים, Tamara Shimla, http://www.facebook.com/permalink.php?story_fbid=1139425809438918&id=817561014958734, מוקפת במטומטמים,3
 29514595181287893, 28/09/2016 10:43, forum, tapuz - אמהות יחידניות מבחירה, יחידנית בסבבה 1, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=34&MessageId=181287893, כשילד קטן קרא לאחותי המורה בכיתה א - בת זונה-היא טיפלה בו בכפפות של משי. גם כשהרים כיסא לשבור היא עדיןשוחחה איתו בשקט והרגיעה אותו.זה לקח זמן אבל לאט לאט הילד פשוט נרגע.מיותר לציין שהילד הולך שבי אחרי אחותי:) ואוהב אותה עד כלות.הוא תלמיד מבריק ומקסים ומתוק מאין כמוהו.כך שאפשר גם אחרת.את יודעת  אני מאמינה שהכל מתחיל מהבית.ולאו דווקא טיפולים מבחוץ יביא את המזור לבתך.חשבת ללכת להדרכה הורית?התנהלות הורית נכונה מביאה לתוצאות מרחיקות לכת.לו ידעת עד כמה שיניתי את ההתנהלות בביתי כשהבנתי שהפעולותוההתנהגות שלי מתוות את דרכו של הילד . ישבתי וחשבתי רבות.והדרך שבחרתי שינתה עולמות. גם את עולמו של בני.רק השבוע קראתי את המאמרים של - עינת נתן (הדרכה הורית)היא כותבת במאקו.לקחתי ממנה עצה כל כך טובה. בכלל אני מגדלת את בני עם הקשבהלעצות טובות מאוד.אולי תקחי את בתך היום ודווקא היום לבית קפה וסתם ליהנות איתהומבלי לדבר מילה על בית הספר? תחבקי אותה. תביני אותה.כנראה שהיא הגיעה לקצה גבול היכולת שלה.הייתי מסבירה לה שלעיתים גם לי נורא בא לקלל.פעם עשיתי תחרות עם בני על קללות. אני ניצחתי:)אבל אני מגלה איפוק.אגב  כשבני היה בן שבע הוא שאל - אם זה בסדר שהוא מקלל אותי בלב כשהוא כועס עלי. השבתי לו שכן ושגם אני לפעמים אומרת עליו בלב מילים לא מקסימות מדי. הוא צחק כאילו אבן מעל לבו.המשיכי להיות אדיבה למורה. הבת שלך תלוייה בתשובות שלך.אל תאבדי את השפה היפה ואת הנימוס.(למרות שאצלי זה לא עבד)שנה טובה לך מותק. הכל בסדר.דברים משתנים והחיים ממשיכים.,1
